sentence,sentiment
suka banget tapi sayang kemarin dapat kamar yang agak sedikit kurang bersih dan bau,0
2 Maling Spesialis Mobil dan Motor Tewas Ditembak Polisi http://bit.ly/1LTUPZy ,0
"kamar mandi bau, peralatan kamar mandi kurang maksimal kaya kamar mandi kost an, yang sangat kecewa bedcover alias selimut nya kotor dan sy sprei nya g di ganti juga sampai saya gatal gatal gak bisa tidur. iya sih harga murah lokasi strategis deket kuliner tapi g bisa tidur.  sarapan kwetiaw nya basi ",0
"kamarnya rada kotor, banyak debu dan kotoran",0
"salah satu lampu tidak hidup, kebersihan kurang, terutama kamar mandinya. dapat lokasi yang kamar terpencil, kurang sesuai dengan gambar",0
Kebersihan ditingkatkan,0
Ledakan Oil Refinery Exxon Mobil di California http://abcnews.go.com/US/wireStory/blast-hits-southern-california-refinery-29054161?cid=fb_abcn ?,0
"nomer telpon susah d hubungi, g ada penjaga",0
"Sangat kecewa !!!! .... Receptionis Marah2 ke Orang Tua, tidak sopan menjelaskan, service room tidak ada, Room BAU, Memaksa bayar lebih untuk pindah room.  Disappointed ... !!!!",0
"#WartaBerita Kalau PDIP adem ayem saja, menjelaskan bahwa deal-deal itu benar adanya. http://bit.ly/1vR9b3m ",0
Mobil Kia Sorento Adalah Mobil dengan Risiko Kecelakaan Pali? http://goo.gl/fb/8zZTBb  http://goo.gl/etsnyu ,0
"""@PintarPolitik:#NEWS Trimedya PDIP: Kami Kecewa Keputusan Jokowi http://goo.gl/KDhhLB ""kalo kecewa tinggal di lengserkan sj gitu aja repot",0
#Inilah PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1Lp6W0d ,0
Petinggi PDIP Kota Tarakan di Gerebek Saat Sabung Ayam - Indopos http://goo.gl/fb/QVre0D  #tarakan,0
?@RadioElshinta 12.22: Terjadi ledakan yg diduga berasal dr Mobil tangki BBM serta kapal kayu yg sdg ... http://tmi.me/1eZxnk ,0
"lumayan lah lg byk diskon, cuma kondisi kunci kmr yg sy tmpi sudah rusak jd manual, batre ac abis tp",0
"Mau pergi ya tapi masih sayang. Bertahan, tapi disakitin mulu. Kadang cinta selucu itu yaa. Serba salah :')",0
Murah sih tapi kamarnya ada yg bocor dan perabotan kotor.,0
handuknya selalu bau... ,0
"Tahukah Anda, minum teh saat makan itu tidak baik karena menghambat penyerapan zat besi dari makanan. Hindari jika Anda anemia.",0
air kran atau wc-nya bau,0
Ac panas dan air panas hanya sebentar saja.,0
"sayang, air panasnya ga terlalu panas , jd kalau mandi kedinginan. hhehe",0
"pas awalnya sangat bagus, sekarang sudah kurang baik mungkin perlu maintenance supaya jadi lebih bersih, selimut dan handuk sering bau rokok, dan hot shower pernah sekali waktu tidak tersedia. tp walaupun sekarang kurang baik sy tetap memilih menginap disini karena daerah sekitar nya nyaman dan mudah di akses.",0
pelayanan manajemen hotelnya sangat sangat buruk dan jelek,0
Kebersihan kamar (lantai) perlu ditingkatkan lagi,0
Golkar Emoh Sewakan Kendaraan Politik di Pilkada http://republika.co.id/r/nk4e74 ,0
"VIDEO: 'Adu Banteng,' Supercar Anyar Keok Lawan Mobil Jadul http://dlvr.it/8jLm19  ",0
Breakfast Gak Jelas jam nya dan pas mau makanan gak ada makanan dan gak ada tamu yg makan untuk informasi tempat makan gak ada cuman ada meja makan saja dan informasiannya dibagian mana .terpaksa makan diluar ,0
"Wc ada binatang kecil”, geliiii...",0
"Kamar bau apek bgt, toilet kotor",0
"Uang: ngumpulinnya lama,ngabisinnya cepet bgt | Batre hp: ngecasnya lama,lowbetnya cepet bgt.",0
"baik dan memuaskan,msh krg 2jam waktu check in kami sdh boleh masuk kamar,namun pas kami br masuk kmr toiletnya (closed)msh Kotor. Dan keset dpn toilet jg kotor",0
"cukup memuaskan,hanya tv yg agak mengecewakan",0
"Gnti pke Mega efek ""@tribunnews: Hadapi Pilkada Serentak, PDIP Tidak Lagi Manfaatkan Jokowi Effect http://www.tribunnews.com/nasional/2015/02/21/hadapi-pilkada-serentak-pdip-tidak-lagi-manfaatkan-jokowi-effect/ ? via @tribunnews""",0
"Calon Pimpinan KPK Usulan SBY Ditolak, Demokrat Protes Jokowi - Serambi Indonesia http://bit.ly/1AJFicM  #Indonesia",0
"Tempatnya kurang baik, bantal nya bau, gak ada welcome snack, pnyambutannya gak ramah",0
kurang siap untuk kebutuhan mandinya waterheaternya ga bisa disetel tp lumayanlah msh dpt sarapan,0
pikiran aku berkata: lupakan dia. hati aku berkata: jangan biarkan dia pergi. :'),0
Pergi sekolah nak jawab periksa  lupa otak tinggal rumah  HAHAHAHAHAHAHAHAHAHAHA,0
"Parkiran sempit ,  wifi lemot,  jaringan gada sinyal, breakfast cuma 2 opsi mie goreng dan nasi goreng itupun udah dibungkus pake wadah kecil,  dingin dan anyep rasanya =(",0
"ac bocor, kurang bersih, kamar agak sempit. tlg di perbaiki",0
"#suaraBDG via @nadyaarmelia: Trotoar dipake dagang, mobil parkir di bwh rambu dilarang parkir.. duh euy #plisatuhlah ",0
"kamar jelek, tembok jamuran",0
"Wifinya gak sampek ke kamar, lampu tidur yang rusak tidak di perbaiki lg, ac kurang dingin, n sarapannya cuma roti & teh aja",0
"Kamar bau dan jorok, sprei bekas tamu dan lama tidak diganti-in, AC tidak dingin, kamar mandi jorok dan rusak, makanan tidak enak, TV kuno dan rusak, gorden bau sekali, bantal bau. Masuk kamar langsung bau tidak sedap;penerangan kamar dan sekitarnya gelap",0
Air wc sendat. Air sedikit handuk tidak standar hotel.  ,0
"Ac kurang dingin, handuk kecil & minuman sama cemilan ngga diperbarui😣",0
"the moment bila engkau renung drawer atau almari baju, fikir baju apa nak pakai esok macam fikir projek 60 juta. stressnya. baik mereput.",0
Ternyata banyak mobil Sport selundupan di Aceh! http://bit.ly/18b85e1 ,0
"Kamar kurang bersih, ketemu kalajengking dari lubang lantai keramik.",0
Wifi nya nda aktif,0
Bau toilet dan hotel kurang rapi,0
"Pasti Ada Deal, Buktinya PDIP Santai Saja Jokowi Tunjuk Badrodin - Tribun Lampung http://ift.tt/1B0kZqg ",0
"kamarnya kurang bersih, sprei kotor, handuk sudah tidak layak pakai",0
AC tidak dingin dan tidak ada lift kekamar atas!,0
Kekey : mi kita mau jemput papah ke kantor ? Acak2in kerjaan papah ?  Mimi : engga cuma? (w/ ? Sesio) [pic] ? https://path.com/p/3NZK2j ,0
Selimut yang lbh tebal lembut dan bersih. Dan perlu bed cover. Pelayanan nya kurang baik,0
wifi buruk ....signal telpon di lt 3 hilang ...breakfast terlalu siang shg ketika mau check out puku,0
bau. kotor banyak semut,0
"Plus = Kamar besar, harga murah, ada kulkas, ranjang bagus. Minus= WiFi tidak bisa konek pas di kamar, saluran TV tak bagus, remote tak ada baterai. nilai 7/10",0
"air shower nya tidak lancar, selimutnya agak apek, wifi tidak kenceng",0
Fasilitas Baik kebersihan kurang Karena lantai Tampak kolor Dan di kamar Mandi Ada kecoa,0
"Pulang kuliah, tiduran bentar. Bangun, masak. Ganti baju pun egk sempat. Sabtu padat!!! [pic] ? https://path.com/p/6MzT8 ",0
abang abangnya judes ,0
penjaganya kurang ramah ,0
"Warna mobil yang paling aman adalah putih, sedangkn mobil berwarna hitam memiliki risiko 12% lebih tinggi utk terjadinya kecelakaan. [MUARC]",0
"pemanas airnya bs dpake siang n sore aja,pg ma malam airnya dingin",0
"air shower kecil dan lama panas, wifi lambat",0
air panas shower Ngak Ada ,0
ac nya aga bau ,0
amat sangat tidak memuaskan teman saya dtg jauh dr bogor hny bs singgah smp dgn jam 8..dlarang merokok petugas na kurang ramah,0
Linen (seprei dan handuk) kotor dan kusam. Kamar mandi lembab dan bau. Perlu ditambahkan pewangi ruangan.,0
"Alat Mandi, lemari, TV rusak ...tidak bisa dipakai",0
"Batal lantik Komjen BG, Politisi Golkar: Jokowi seperti burung kampret baca... http://fb.me/4QIkoLgyl ",0
"Proses check-in lama, menu makanan cuma 1 varian, tidak ada snack.",0
"Wifi lemot, tidak ada air panas, dan kamar mandi kurang bersih",0
"menu sarapan kurang variasi,tp enak rasa makanan nya. staff ramah. air panas d kamar 105 tidak panas...pelayanan okeh banget",0
"utk kamar disini nggak recommended, mending cari yg lain...nginep 2 malam dpt kamar L lantai 3 kamarnya jelek...pintu kamar mandi engsel atas lepas, jd pintu ngegantung2 dan tidak dpt ditutup sempurna...trus kamar mandi jg bau...gak ada air panas...",0
"Not recommended, kamar lembab pengap, kamar mandi kotor, shower rusak, mati lampu tdk ada genset, staff kurang ramah",0
"Bukan untuk ditiru, tapi ini cara ngeles petugas tata usaha sekolah http://mlsbgt.de/1vqFdZm  ",0
"Kloset rusak, disuruh perbaiki tetap saja rusak, kamar mandi bau pesing, pokoknya semua masalah ada pada toilet, shower macet, pokok nya parah deh...!! Jangan murah tapi murahan banget kasian yang nginap.",0
wifi buruk kurang maksimal,0
"Pelayanan kurang baik, linen agak kotor",0
"kami pindah kamar sampai 2x gara2 ac di kamar yg pertama mati, yg kedua g dingin dan disuruh tunggu ",0
"Awal muncul @wanda_hamidah dgn Daniel, pacar brondongnya pas di kawinan @RaffiAhmadLagi. ",0
"Bantalnya bau iler, kamarnya beda dengan yang di foto, jarak dengan bandara memang dekat, tapi akses",0
"karena permintaan khusus tdk terpenuhi, banyak nyamuk, sarapannya kurang baik, tvnya kabur...",0
"saya agak tersinggung padahal waktu checkout jam 12, tapi sebelum itu barang saya udah dikeluarin ",0
"tambahi guling, water heater mati, tapi dikasih kue makasih",0
#10TahunLepas inbox hp penuh dengan sms  Klu sy jD AiRmAtA.sY iNgiN LaHiR dr mAtA AwkHiduP d PiPi Dan gambar bear.,0
"air panas tidak berfungsi, handuk terlambat",0
"KrnSdhTrbuktiGaNgefek? @VIVAnews: Pilkada Srntak, PDIP Tak Andalkan Efek Jokowi http://dlvr.it/8g8vGS   @PintarPolitik",0
"Datang jam 1 siang tapi tidak boleh cek in, kamar kotor, hotel ramai dan jorok.",0
Sudah ok hanya saja tidak ada water heater,0
"AC Tidak Dingin gak ada usaha lanjutan dari karyawan, kebersihan sangat sangat kurang.. baru kali ini kecewa pake airy..",0
"Tempat tidak sesuai dengan foto,kotor banget. Air panas tdk bisa d gunakan, lokasi sangat berisik banget. Menu sarapan pagi, kurang variatif. ",0
"kamarnya bagus,  fasilitas juga sprti hotel,  saya ga nyangka sprti itu..  cuma waktu mau check in lama,  yg jaga ga tau kalau adayg pesan kamar,  harus telpon sana sini,  klo bs list tamu sudah ada di penjaga,  jd lgsung tau,  dan tdk lama,",0
"Masih kurang Resepsionis aja yg agak lama harus menunggu lama baru datang tidak stanby dibtempat , all best lah harga murah pasilitas oke ",0
"kondisi kamar belum disapu,, kolong kasur banyak sampah,, kloset kotor,, bekas pipisnya ga disiram jorok. tolong sebelum tamu cek in di periksa dulu kamar dan yg lainnya. ",0
"tempat bagus, hanya pelayanannya lebih ditingkatkan lg. saya kesana bersama keluarga, anak2 sy senang sekali dengan kolam renangnya",0
lumayan dekat dgn perkotaan...  untuk kamar biasa dengan range harga segitu..  tp maaf handuk dapat 2 tp yg 1 bolong...  ,0
Kelebihannya ada kedai nya cuma jam 6 sore udah tutup. Untuk TV saluran tertentu gambarnya goyang ga,0
baik dan bagus kamarnya luas. hanya saja lantai kotor dan petugas yg melayani saat check in kurang ramah,0
"Sprey,selimut dan bantal bau apek, untung bawa selimut dan bantal sendiri jadi tidak sesak pas tidur",0
"Lupa ya, rasanya diperjuangin, dipertahanin, dan ditentang agar tidak pergi oleh seseorang? Sama. :')",0
sy ngga jdi nginap kacauuuuj mau muntah sama bau kamarnya,0
"Tas Hermes Rp1,5 Miliar Dipakai Belanja Sayur oleh Syahrini http://bit.ly/18avP1G  #AntonErl",0
bantal nya bau,0
"Kamar cukup luas dan nyaman untuk harganya yang terjangkau namun petugas kebersihan kurang memastikan aroma di kamar, tercium bau rokok. Kebersihan di lorong-lorong juga harus diperhatikan. ",0
Penampakan Ribuan Orang 'Keroyok' Kantor Menteri Susi http://tinyurl.com/qayw22d ,0
"kamar ckp luas dan nyaman, hanya saja kekurangan nya selimut dan bantal agak kotor dan tidak disediakan keset.",0
1. Jojo Terlalu hati-hatiko kali ini nyanyi Dek. #grandfinal #IndonesianIdolJunior ? Bukan Cinta Biasa by Afgan ? https://path.com/p/24Lygi ,0
"wifi tidak sampai kamar, tidak tersedia heater untuk kopi/teh atau dispenser dan tidak tersedia kursi di depan kamar untuk merokok hingga harus duduk di lantai",0
Air panasnya agak kurang panas...,0
lokasi strategis tapi kamar agak sempit dan sedikit kotor.....,0
"receptionist kurang ramah, lift kotor dan bau, air kamar mandi kurang lancar tapi air panas dari shower mantab, kebersihan bantal dan sprei perlu dievaluasi lagi. Amat disayangkan potensi yg sangat baik tidak didukung profesionalisme SDM nya, fungsi kontrolnya perlu ditingkatkan",0
"kualiatas airy smakin menurun, shower rusak, acnya ga dingin.",0
"Showernya mati, hotelnya agak kotor",0
Poros Muda Golkar: Pemerintah Australia Biadab http://dlvr.it/8fFx5Y ,0
Ini yang bisa kamu lakukan kalau kantor kamu telat ngegaji kamu http://mlsbgt.de/1A58YKC  ,0
"gak usah main tebak lagi,malesin ? Lagi serius liat afgan. Please ngerti ya:( http://ask.fm/a/bndm3a6d ",0
"saya pesan kamar check in tgl 18/08/18,4 kmr, tpi saat saya dtg jam 17.00, 2'kamar masih terisi (blm siap huni ), mohon di sediakan fasilitas heater air panas u/minum secara umum(u/fasilitas standrd room), mohon di cek u/complimentary roomnya ( welcome snack and drink ) , handuk di tiap kamar, masa kunci kamar mandi,nguncinya dr luar ???! ",0
kamar kurang bersih,0
"karyawannya friendly kost nya cukup dekat dg jalan raya, transportasi mudah utk pergi kemana2. tapi utk kamarnya belum bersih ada bantal guling yg bau ada di dalam lemari tidak dibersihkan.",0
AC tidak dingin,0
kotak snake airy ny kosong,0
kamarnya gak sesuai ac nya ada tp gak berasa dingin smpe kepanasan,0
"Lebih ditingkatkan lagi untuk pelayanannya, sukseees terruuusss",0
"sprei kotor bernoda sepertinya tidak diganti,  di laci bnyak puntung rokok,  tidak ada sajadah",0
Kecewa dengan hotel ini karena wifi bermasalah staff uda di panggil tapi ga bs menyelesaikan masalah. Dan di dpn kamar ada telpon yang sangat mengganggu tidur karena selalu berdering terus ,0
"pintu gerbang selalu dikunci sehingga kalau mau keluar atau masuk sedikit susah sedangkan itu kan bukan kos2an yg mesti ditungguin 24jam dan petugas yg menjaga rumahnya tidak ramah, dan pelayanannya tidak bagus",0
"kamar bau, shower tidak bagus. pertama kali saya nginap disana. suasana kamar enak. tapi pas untuk kedua kali menginap disana suasana kamar tidak enak. apa mungkin karna saya ambil dengan potongan diskon makanya saya dapat kamar yg tidak bagus",0
Ini Bukti PDIP Terbelah Kena 'Jurus' Jokowi http://dlvr.it/8fp7YX ,0
Demi apa hari ini maso kantor ? pdhl ma2 so wanti2 musti pulg skg! ? (with feybie at Bank Danamon) ? https://path.com/p/3arTQi ,0
"Kamar mandi terkesan kotor,kondisi kamar sudah tua,sarapan kurang variasi,air panas tidak ada,,kloset kotor",0
"Ketika lo pergi yang gue harapkan cuma satu.. Jangan pernah 'dateng', kalo akhirnya lo bakal pergi 'lagi'. :)",0
"Berisik, suara dari luar or kamar sebelah terdengar jelas. Kamar mandi nya juga kotor, agak bercorak",0
"ac tdk dingin, sdh 3x lapor tdk ad tanggapan sama sekali, lantai keramik byk yg rusak",0
"Kamar hotel luas, no breakfast, no wifi, staff ga ramah cenderung jutek mungkin krn tamu sedikit dan gaji kecil, not recommeded, ga bakal balik lagi, kamar mandi kecil dan dipisah dgn toilet...aneh",0
"sarapannya biasa saja , kebersihan kurang ",0
ga di kasih peralatan mandi (kecuali handuk ada). ga di kasih air mineral juga.. ga ada wifi.. Selain itu OK ,0
Habis nonton my idiot brother backsound nya ini nangis nangis ?? ? Untukmu Aku Bertahan by Afgan ? https://path.com/p/22F2RF ,0
"Banyak bantal, tapi semuanya bau. Arus tiba-tiba di off kan, supaya AC mati. jadinya gerah. Stop kontak hanya 1 titik, Untuk ruangan yang lumayan luas itu kurang. Saran, tingkatkan kebersihan. terima kasih",0
wifinya,0
Sprei tidak diganti... banyak pasir. ,0
"Kamar lumayan besar,kamar mandi sebaik’a di lengkapi blower udara,jaringan wifi nya gak connect sm sekali..",0
hanya kamarnya bau rokok dan air kamar mandi bocor ke kamar serta AC kurang dingin. Maaf komplain supaya dijaga kualitasnya,0
Lumayan saja. Wifi jelek. Lokasi lumayan,0
"Cukup nyaman,  tapi di lantai tiga gak ada wifi. Wifinya tidak menjangkau kamar",0
"08.08: DPK Jakpus, Pak Makmul : Kebakaran rumah di belakang Psr Paseban, Senen dekat Sekolah Trisula, Jakpus. Ptgs sedang mengarah kelokasi",0
"Pelayanan di Airy Room Eco Pasteur Cipedes Tengah 195 : 1. Receptionis kurang ramah saat check in. 2. Air panas kecil. 3. Channel pada tv sedikit. 4. Kasur kurang nyaman, 5. Selimbut tipis padahal suhu di Pasteur dingin. 6. Saat check out harus cari-cari penjaga office utk menyerahkan kunci, tidak ada yang jaga di receptionis.",0
bagus kamar agak lembab kamar mandi sedikit kutang terawat ada injil didalamnya utk yg muslim jgn terkejut makanan insha Allah halal,0
"Opini Publik: Hilangnya Kepercayaan Terhadap Jokowi, PDIP dan Megawati http://ift.tt/1vnild8 ",0
AC kurang dingin. Tapi lumayan lah.,0
"Paling ilfeel sama cewek yang abis nonton suka foto tiket bioskopnya pake HP, padahal HP dia 3315.",0
"tidak Bagus , sangat tidak layak . boleh Di crooscek pernyataan saya ini . kamar tidak layak . restroom nya jorok . bed nya tidak layak . semoga pihak airyrooms bisa meninjau ini . saya sebagai pengguna setia airyrooms sangat kecewa dengan pelayanan ini . terkesan seperti kost2an . jauh Dari kata layak . terima kasih",0
Yak..ada yg mulai parno kek'nya RT @kompascom: Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi http://kom.ps/AFploc  |@kurawa,0
"Sahabat kurangi bermain HP dlm keadaan di-charge ya, karena akan menyebabkan sakit kepala ringan. ",0
Cukup baik.Hanya wifi nya sedikit perlu perbaikan..,0
apaan kamar mandinya airnya ngecembeng bener2 so unmood. mana makanan bener2  auhjjj.. yaa kaliii rasanya book ASIN yang pake BGED. solame lah Saya dan suami bener kecewa dan cukup lah itu sekali aja mampir ke sana. ,0
sampe sekarang ane masih mikir kenapa si ottong mau disuruh pake baju cewe? kan ane jdi kalah cantik?? http://instagram.com/p/zXOfhGp5XI/ ,0
"Tambahin..""@republikaonline: Poros Muda Golkar: Pemerintah Australia Biadab http://republika.co.id/r/nk2iak """,0
"Dapat kamar lantai 3 g bisa tersambung ke wifi, sempet ada kecoa di kamar mandi tpi msih bisa diatasi 😄, jenis pintu yg di geser ( saran saja lebih baik pilih jenis pintu yg biasa aja biar lebih rapat saat di kunci, pelayanan baik, kamar cukup bersih, semoga ke depannya lebih baik, lokasi cukup strategis. ",0
"Hotelnya bagus, cuma wifinya lemah, pintu kamar mandi juga ada yang rusak, sabun dan sikat gigi juga kadang2 ada kadang2 tidak ada",0
"pelayanannya ramah , kamarnya bagus walaupun spreinya agak kusem tp ngga papa soalnya saya bawa selimut cadangan tp aq bingung klo mau sholat harus turun dulu ke musholla tuk pinjam mukena. ribet euy terutama klo lagi hujan",0
"ruangan kurang bersih, ada puntung rokok di dalam kamar, plastik shower di ksmar mandi mulai menghitam, conplimentary item expired ",0
